DateTime;Value (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_SP_LAST);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_SP_LAST);Value (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_SP_LAST);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_SP_LAST);Value (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_TM_PV);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_TM_PV);Value (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_TM_PV);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_TM_PV);Value (Cluster1.OGREY1_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.OGREY1_G1_KONTROLL_AGC_DB_SP)
2024-07-20 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1761,92287;kW;7,776612689407008;None
2024-07-20 02:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;;m;;kW;7,799935190998408;None
2024-07-20 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;4020,954;kW;7,799946024332006;None
2024-07-20 04:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;937,5405;kW;7,799946024332008;None
2024-07-20 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1643,4779811111111;kW;6,510788196036111;None
2024-07-20 06:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;1379,361388888889;kW;6,499945833333333;None
2024-07-20 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1792,1717144444444;kW;5,012465277777777;None
2024-07-20 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1064,1277777777777;kW;4,999965277777778;None
2024-07-20 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;507,3513888888889;kW;4,999965277777778;None
2024-07-20 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-20 11:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;1102,1930555555555;kW;4,999958333333334;None
2024-07-20 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1220,2948888888889;kW;4,999965277777778;None
2024-07-20 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-20 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1668,6444444444444;kW;4,999965277777778;None
2024-07-20 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-20 16:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;;m;;kW;4,999958333333334;None
2024-07-20 17:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;1215,8125;kW;4,999965277777778;None
2024-07-20 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-20 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;508,57916666666665;kW;4,999965277777778;None
2024-07-20 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1250,3902777777778;kW;4,999965277777778;None
2024-07-20 21:00:00.000;9999,916666666666;kW;-0,05999949866001115;m;0;m;1978,8347222222221;kW;4,999958333333334;None
2024-07-20 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1379,138888888889;kW;4,999965277777778;None
2024-07-20 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-21 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1562,8402611111112;kW;5,5949610169034365;None
2024-07-21 01:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;2110,528;kW;5,599961016111771;None
2024-07-21 02:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;5,599953238334126;None
2024-07-21 03:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;;m;;kW;5,59996101611177;None
2024-07-21 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1632,4046666666666;kW;5,599961016111771;None
2024-07-21 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,59996101611177;None
2024-07-21 06:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;1789,0848888888888;kW;5,599953238334124;None
2024-07-21 07:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;2014,7773333333334;kW;5,599961016111771;None
2024-07-21 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,599961016111771;None
2024-07-21 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1191,8184444444444;kW;5,599961016111771;None
2024-07-21 10:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;54,26711111111111;kW;5,599953238334125;None
2024-07-21 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,599961016111771;None
2024-07-21 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1540,8571111111112;kW;5,599961016111771;None
2024-07-21 13:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;5,599953238334124;None
2024-07-21 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;261,43958555555554;kW;0,046666665875;None
2024-07-21 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2695,2583594442112;kW;5,5532943502367695;None
2024-07-21 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,599961016111771;None
2024-07-21 17:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;5,599953238334125;None
2024-07-21 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1315,8973333333333;kW;5,599961016111771;None
2024-07-21 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,59996101611177;None
2024-07-21 20:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;569,5713333333333;kW;5,599961016111771;None
2024-07-21 21:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;1135,032888888889;kW;5,599953238334125;None
2024-07-21 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;5,599961016111771;None
2024-07-21 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1814,0391111111112;kW;5,599961016111772;None
2024-07-22 00:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;5091,5089;kW;8,67409397646826;None
2024-07-22 01:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;;m;;kW;8,69993939233466;None
2024-07-22 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1957,4613333333334;kW;8,69993939233466;None
2024-07-22 03:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;8,699927309001591;None
2024-07-22 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,69993939233466;None
2024-07-22 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2467,7985;kW;8,69993939233466;None
2024-07-22 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,69993939233466;None
2024-07-22 07:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;8,699927309001591;None
2024-07-22 08:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;2564,1375777777776;kW;7,410782037060451;None
2024-07-22 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2612,7337222222222;kW;7,39994870611045;None
2024-07-22 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1574,9029444444445;kW;7,399948706110452;None
2024-07-22 11:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;179,39038888888888;kW;7,399938428332541;None
2024-07-22 12:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;300,47287444444447;kW;0,06166666745833333;None
2024-07-22 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;187,54216666666667;kW;0;None
2024-07-22 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-22 15:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;0;None
2024-07-22 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;228,962;kW;0;None
2024-07-22 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-22 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;133,22983333333335;kW;0;None
2024-07-22 19:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;164,775;kW;0;None
2024-07-22 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-22 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1892,255353357829;kW;4,958298611111111;None
2024-07-22 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1197,2833333333333;kW;4,999965277777778;None
2024-07-22 23:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;4,999958333333334;None
2024-07-23 00:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;1175,8763888888889;kW;4,999965277777778;None
2024-07-23 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;205,59435333333334;kW;0,041666666666666664;None
2024-07-23 02:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;593,9568333333333;kW;0;None
2024-07-23 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1491,129888888889;kW;0;None
2024-07-23 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-23 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-23 06:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;218,1215;kW;0;None
2024-07-23 07:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-07-23 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-23 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1429,4927985800937;kW;4,958298611111111;None
2024-07-23 10:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;4,999965277777778;None
2024-07-23 11:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;961,3236111111111;kW;4,999958333333334;None
2024-07-23 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;850,8777777777777;kW;4,999965277777778;None
2024-07-23 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-23 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1399,236111111111;kW;4,999965277777778;None
2024-07-23 15:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;;m;;kW;4,999958333333334;None
2024-07-23 16:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;;m;2188,8783866666668;kW;5,994402777777778;None
2024-07-23 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;3988,8317444444447;kW;5,603294350236771;None
2024-07-23 18:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;3022,701003333333;kW;10,062430237150139;None
2024-07-23 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;411,03585555555554;kW;0,08416666983333335;None
2024-07-23 20:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;0;m;5949,241527536198;kW;8,627451477259392;None
2024-07-23 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;53,58475;kW;8,69993939233466;None
2024-07-23 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;884,7948333333334;kW;8,69993939233466;None
2024-07-23 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2423,7015833333335;kW;8,69993939233466;None
2024-07-24 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,69993939233466;None
2024-07-24 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;3125,9986966666665;kW;5,030798609519445;None
2024-07-24 02:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;4,999965277777778;None
2024-07-24 03:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;4,9999722222222225;None
2024-07-24 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2001,0277777777778;kW;4,999965277777778;None
2024-07-24 05:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;512,6345766666667;kW;0,041666666666666664;None
2024-07-24 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-24 07:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;187,98033333333333;kW;0;None
2024-07-24 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-24 09:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-07-24 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;140,695;kW;0;None
2024-07-24 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-24 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;127,679;kW;0;None
2024-07-24 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;90,61983333333333;kW;0;None
2024-07-24 14:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;0;m;198,40666666666667;kW;0;None
2024-07-24 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;164,13916666666665;kW;0;None
2024-07-24 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-24 17:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-07-24 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;181,3155;kW;0;None
2024-07-24 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1411,548991519538;kW;5,255796717184784;None
2024-07-24 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;2530,18767;kW;10,059930239533474;None
2024-07-24 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;477,8391466666667;kW;0,08416666983333335;None
2024-07-24 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-24 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;274,49583333333334;kW;0;None
2024-07-25 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;83,29483333333333;kW;0;None
2024-07-25 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-25 02:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;185,60583333333332;kW;0;None
2024-07-25 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-25 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-25 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;170,80733333333333;kW;0;None
2024-07-25 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;2414,372120410967;kW;7,734946022740341;None
2024-07-25 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;7,799946024332008;None
2024-07-25 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;3020,8975;kW;7,799946024332008;None
2024-07-25 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;7,799946024332008;None
2024-07-25 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;363,56039;kW;0,06500000159166666;None
2024-07-25 11:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;232,785;kW;0;None
2024-07-25 12:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;;m;;kW;0;None
2024-07-25 13:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;127,66683333333333;kW;0;None
2024-07-25 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;98,08266666666667;kW;0;None
2024-07-25 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-25 16:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;191,407;kW;0;None
2024-07-25 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;198,50083333333333;kW;0;None
2024-07-25 18:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;1746,715704701585;kW;7,437447916666667;None
2024-07-25 19:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;1928,4666666666667;kW;7,4999375;None
2024-07-25 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1721,5207466666666;kW;5,020798611111111;None
2024-07-25 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-25 22:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;1926,5944444444444;kW;4,999965277777778;None
2024-07-25 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-26 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;5271,393837777778;kW;10,354927400947082;None
2024-07-26 01:00:00.000;9999,916666666666;kW;-0,05999949866001116;m;0;m;634,37338;kW;0,20342110367841665;None
2024-07-26 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;217,62566666666666;kW;0;None
2024-07-26 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;176,64;kW;0;None
2024-07-26 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-26 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;3207,3795500831766;kW;10,015763571275139;None
2024-07-26 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;2550,2920833333333;kW;10,099930241108474;None
2024-07-26 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;10,099930241108472;None
2024-07-26 08:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;10,099930241108472;None
2024-07-26 09:00:00.000;9999,916666666666;kW;-0,05999949866001117;m;0;m;478,8009;kW;0,26807645453048884;None
2024-07-26 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;48,286;kW;0;None
2024-07-26 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;96,85416666666667;kW;0;None
2024-07-26 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;190,04116666666667;kW;0;None
2024-07-26 13:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;1614,7829122992227;kW;5,949958333333333;None
2024-07-26 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1276,38;kW;5,999958333333334;None
2024-07-26 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;456,8066666666667;kW;5,999958333333334;None
2024-07-26 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1518,208678888889;kW;5,008298611111111;None
2024-07-26 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;5411,667355555555;kW;7,181616477259659;None
2024-07-26 18:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;2851,1171033333335;kW;7,497458331741667;None
2024-07-26 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;469,89341;kW;0,0625;None
2024-07-26 20:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;235,3285;kW;0;None
2024-07-26 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-26 22:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;2173,3990223124583;kW;6,445788194444445;None
2024-07-26 23:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;0;m;298,2823711111111;kW;0,05416666666666667;None
2024-07-27 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-27 01:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;60,9755;kW;0;None
2024-07-27 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;183,9325;kW;0;None
2024-07-27 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-27 04:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;0;m;2946,7122339658836;kW;4,958298611111111;None
2024-07-27 05:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;433,90416666666664;kW;4,999965277777778;None
2024-07-27 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-07-27 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;1967,5430555555556;kW;4,999965277777778;None
2024-07-27 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;4106,1498833333335;kW;9,660765782815215;None
2024-07-27 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;9,699932447890214;None
2024-07-27 10:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;0;m;3095,278083333333;kW;9,699932447890214;None
2024-07-27 11:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;9,699945920112173;None
2024-07-27 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;433,6677288888889;kW;0,08081985951970971;None
2024-07-27 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;314,2083333333333;kW;0;None
2024-07-27 14:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-07-27 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;127,63183333333333;kW;0;None
2024-07-27 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;91,50166666666667;kW;0;None
2024-07-27 17:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;3962,9620152357293;kW;9,718279078296161;None
2024-07-27 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;3029,4440555555557;kW;9,799932135443118;None
2024-07-27 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;355,6141377777778;kW;0,08166666825833334;None
2024-07-27 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-27 21:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;0;m;147,64883333333333;kW;0;None
2024-07-27 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;0;m;224,28933333333333;kW;0;None
2024-07-27 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-28 00:00:00.000;10420,218055555555;kW;-0,05999958199334264;m;0;m;7643,8885815329695;kW;11,503253154608473;None
2024-07-28 01:00:00.000;10799,925;kW;-0,05999958199334264;m;;m;;kW;11,599919824441807;None
2024-07-28 02:00:00.000;10799,925;kW;-0,05999958199334264;m;0;m;1097,019;kW;11,599919824441807;None
2024-07-28 03:00:00.000;10749,925416666667;kW;-0,05999958199334264;m;0;m;5761,34426;kW;11,599919824441807;None
2024-07-28 04:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;686,2469266666667;kW;0,09666666983333334;None
2024-07-28 05:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;194,27866666666668;kW;0;None
2024-07-28 06:00:00.000;10499,9125;kW;-0,05999949866001116;m;0;m;6,784666666666666;kW;0;None
2024-07-28 07:00:00.000;10499,927083333334;kW;-0,05999958199334263;m;0;m;134,903;kW;0;None
2024-07-28 08:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;194,64183333333332;kW;0;None
2024-07-28 09:00:00.000;10499,941666666668;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-07-28 10:00:00.000;10500;kW;-0,05999999865999999;m;;m;;kW;0;None
2024-07-28 11:00:00.000;10500;kW;-0,05999999865999999;m;0;m;373,1888333333333;kW;0;None
2024-07-28 12:00:00.000;10500;kW;-0,059999998660000005;m;0;m;30,767833333333332;kW;0;None
2024-07-28 13:00:00.000;10500;kW;-0,05999999865999999;m;0;m;203,6955;kW;0;None
2024-07-28 14:00:00.000;10500;kW;-0,05999999865999999;m;0;m;98,26766666666667;kW;0;None
2024-07-28 15:00:00.000;10500;kW;-0,05999999865999999;m;;m;;kW;0;None
2024-07-28 16:00:00.000;10500;kW;-0,05999999865999999;m;0;m;193,20716666666667;kW;0;None
2024-07-28 17:00:00.000;10500;kW;-0,05999999865999999;m;;m;2487,5892765841622;kW;0;None
2024-07-28 18:00:00.000;10500;kW;-0,05999999865999999;m;;m;;kW;0;None
2024-07-28 19:00:00.000;10500;kW;-0,05999999865999999;m;0;m;1460,487111111111;kW;0;None
2024-07-28 20:00:00.000;10500;kW;-0,05999999865999999;m;;m;243,52209444444443;kW;0;None
2024-07-28 21:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-28 22:00:00.000;8749,927083333334;kW;-0,049999582216675977;m;0;m;415,65866666666665;kW;0;None
2024-07-28 23:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;263,7846666666667;kW;0;None
2024-07-29 00:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-29 01:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;95,96483333333333;kW;0;None
2024-07-29 02:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;32,1685;kW;0;None
2024-07-29 03:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;2287,6691231380423;kW;9,123269255037437;None
2024-07-29 04:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;2527,9248888888887;kW;9,199935920112438;None
2024-07-29 05:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;9,199935920112436;None
2024-07-29 06:00:00.000;10499,927083333334;kW;-0,059999581993342654;m;;m;;kW;9,199935920112438;None
2024-07-29 07:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;602,2797055555556;kW;0,076666665075;None
2024-07-29 08:00:00.000;8659,312083333334;kW;-0,04948178222824017;m;0;m;443,1093333333333;kW;0;None
2024-07-29 09:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-29 10:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-07-29 11:00:00.000;10499,927083333334;kW;-0,05999958199334263;m;0;m;182,96716666666666;kW;0;None
2024-07-29 12:00:00.000;10499,927083333334;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-07-29 13:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;27,1975;kW;0;None
2024-07-29 14:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;161,89083333333335;kW;0;None
2024-07-29 15:00:00.000;10499,9125;kW;-0,05999949866001116;m;;m;;kW;0;None
2024-07-29 16:00:00.000;10499,927083333334;kW;-0,05999958199334263;m;0;m;3405,3559461046016;kW;5,751626578295895;None
2024-07-29 17:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;1432,1419444444443;kW;5,799959913220896;None
2024-07-29 18:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;5,799959913220896;None
2024-07-29 19:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;0;m;6646,643511111111;kW;9,766598802109787;None
2024-07-29 20:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;9,799932135443118;None
2024-07-29 21:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;9,799932135443118;None
