DateTime;Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_TM_PV);Value (Cluster1.OGREY1_INNTAK_RIST_FALLTAP_PV);Unit (Cluster1.OGREY1_INNTAK_RIST_FALLTAP_PV);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_TM_PV);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_TM_PV)
2024-05-09 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;57,03011459308746;cm;79,99933333333334;%;;%;;cm
2024-05-09 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;53,197751276033024;cm;79,99944444444445;%;;%;15,100095833333333;cm
2024-05-09 23:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;54,67953646353744;cm;79,99933333333334;%;;%;13,949740277777778;cm
2024-05-10 00:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;41,56696097390562;cm;79,99933333333334;%;;%;;cm
2024-05-10 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;31,97763963995318;cm;79,99944444444445;%;;%;14,642188888888889;cm
2024-05-10 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;24,22248520926065;cm;79,99933333333334;%;;%;0,1251972222222222;cm
2024-05-10 03:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;16,955377498860816;cm;79,99933333333334;%;;%;;cm
2024-05-10 04:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;14,242441646765972;cm;79,99933333333334;%;;%;15,597147222222222;cm
2024-05-10 05:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;13,625917800698307;cm;79,99944444444445;%;;%;;cm
2024-05-10 06:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;6,42668959504004;cm;79,99933333333334;%;;%;;cm
2024-05-10 07:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;6,0704170322696855;cm;79,99933333333334;%;;%;16,467605555555554;cm
2024-05-10 08:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;9,720481604681;cm;79,99933333333334;%;;%;;cm
2024-05-10 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;11,423291333232152;cm;79,99944444444445;%;;%;;cm
2024-05-10 10:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,891342342774463;cm;79,99933333333334;%;;%;17,552275;cm
2024-05-10 11:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,9303998597001604;cm;79,99933333333334;%;;%;;cm
2024-05-10 12:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,8581978013287768;cm;79,99944444444445;%;;%;7,419298611111111;cm
2024-05-10 13:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,858540028019794;cm;79,99933333333334;%;;%;11,328290277777779;cm
2024-05-10 14:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;4,9580862192938655;cm;79,99933333333334;%;;%;;cm
2024-05-10 15:00:00.000;1,9633230555555556;None;18,230856944444444;cm;;None;15,542835721906128;cm;22,43797777777778;%;;%;23,324979166666665;cm
2024-05-10 16:00:00.000;;None;;cm;;None;18,91384030994107;cm;;%;;%;;cm
2024-05-10 17:00:00.000;;None;;cm;;None;28,27524395143092;cm;;%;;%;7,785393055555556;cm
2024-05-10 18:00:00.000;;None;;cm;;None;35,68935699203778;cm;;%;;%;3,863636111111111;cm
2024-05-10 19:00:00.000;;None;;cm;;None;42,328643530770265;cm;;%;;%;;cm
2024-05-10 20:00:00.000;;None;;cm;;None;40,04702333322782;cm;;%;;%;11,91713611111111;cm
2024-05-10 21:00:00.000;;None;;cm;;None;42,13735015004858;cm;;%;;%;;cm
2024-05-10 22:00:00.000;;None;;cm;;None;40,51128061951675;cm;;%;;%;;cm
2024-05-10 23:00:00.000;;None;;cm;;None;37,367160145712106;cm;;%;;%;12,07452638888889;cm
2024-05-11 00:00:00.000;;None;;cm;;None;24,7204359048122;cm;;%;;%;19,7617875;cm
2024-05-11 01:00:00.000;;None;;cm;;None;18,03413179418088;cm;;%;;%;;cm
2024-05-11 02:00:00.000;;None;;cm;;None;13,548042692876423;cm;;%;;%;12,247444444444444;cm
2024-05-11 03:00:00.000;;None;;cm;;None;10,328069503706052;cm;;%;;%;;cm
2024-05-11 04:00:00.000;;None;;cm;;None;5,256178999016133;cm;;%;;%;0,5627013888888889;cm
2024-05-11 05:00:00.000;;None;;cm;;None;4,279769101177342;cm;;%;;%;11,73546111111111;cm
2024-05-11 06:00:00.000;;None;;cm;;None;4,8968338436661;cm;;%;;%;;cm
2024-05-11 07:00:00.000;;None;;cm;;None;3,7463413990402525;cm;;%;;%;12,216244444444444;cm
2024-05-11 08:00:00.000;;None;;cm;;None;4,666548352952295;cm;;%;;%;6,389698611111111;cm
2024-05-11 09:00:00.000;;None;;cm;;None;2,506965505368696;cm;;%;;%;11,238409722222222;cm
2024-05-11 10:00:00.000;;None;;cm;;None;3,0536406653359496;cm;;%;;%;12,659905555555556;cm
2024-05-11 11:00:00.000;;None;;cm;;None;2,6070490325673097;cm;;%;;%;;cm
2024-05-11 12:00:00.000;;None;;cm;;None;2,8559463092834307;cm;;%;;%;;cm
2024-05-11 13:00:00.000;;None;;cm;;None;2,7795679351140077;cm;;%;;%;13,359143055555556;cm
2024-05-11 14:00:00.000;;None;;cm;;None;2,8549520280372613;cm;;%;;%;;cm
2024-05-11 15:00:00.000;;None;;cm;;None;3,41508233953753;cm;;%;;%;;cm
2024-05-11 16:00:00.000;;None;;cm;;None;15,79411147824611;cm;;%;;%;13,724136111111111;cm
2024-05-11 17:00:00.000;;None;;cm;;None;19,86849375446355;cm;;%;;%;13,634616666666666;cm
2024-05-11 18:00:00.000;;None;;cm;;None;38,976953682390494;cm;;%;;%;11,117690277777777;cm
2024-05-11 19:00:00.000;;None;;cm;;None;46,6278569418597;cm;;%;;%;6,136090277777778;cm
2024-05-11 20:00:00.000;;None;;cm;;None;56,899228701334124;cm;;%;;%;;cm
2024-05-11 21:00:00.000;;None;;cm;;None;54,22890332001418;cm;;%;;%;14,184679166666667;cm
2024-05-11 22:00:00.000;;None;;cm;;None;51,91513970754984;cm;;%;;%;;cm
2024-05-11 23:00:00.000;;None;;cm;;None;41,98161217151175;cm;;%;;%;;cm
2024-05-12 00:00:00.000;;None;;cm;;None;38,648870326113475;cm;;%;;%;14,624313888888889;cm
2024-05-12 01:00:00.000;;None;;cm;;None;24,392913986767123;cm;;%;;%;;cm
2024-05-12 02:00:00.000;;None;;cm;;None;18,399405746180985;cm;;%;;%;15,940527777777778;cm
2024-05-12 03:00:00.000;;None;;cm;;None;11,775490535261847;cm;;%;;%;15,10116111111111;cm
2024-05-12 04:00:00.000;;None;;cm;;None;5,408317928495086;cm;;%;;%;;cm
2024-05-12 05:00:00.000;;None;;cm;;None;4,500136358252369;cm;;%;;%;0,5627916666666667;cm
2024-05-12 06:00:00.000;;None;;cm;;None;5,094144319622708;cm;;%;;%;14,601618055555555;cm
2024-05-12 07:00:00.000;;None;;cm;;None;4,341811051633592;cm;;%;;%;;cm
2024-05-12 08:00:00.000;;None;;cm;;None;4,708558953117031;cm;;%;;%;15,0070375;cm
2024-05-12 09:00:00.000;;None;;cm;;None;2,5979768386755846;cm;;%;;%;0,4839791666666667;cm
2024-05-12 10:00:00.000;;None;;cm;;None;2,780066906255419;cm;;%;;%;;cm
2024-05-12 11:00:00.000;;None;;cm;;None;2,47975321089034;cm;;%;;%;15,6333125;cm
2024-05-12 12:00:00.000;;None;;cm;;None;2,7781112710811007;cm;;%;;%;;cm
2024-05-12 13:00:00.000;;None;;cm;;None;2,421096550988927;cm;;%;;%;;cm
2024-05-12 14:00:00.000;;None;;cm;;None;2,801282097068685;cm;;%;;%;15,962230555555555;cm
2024-05-12 15:00:00.000;;None;;cm;;None;2,4761193635831544;cm;;%;;%;;cm
2024-05-12 16:00:00.000;;None;;cm;;None;5,871089511525885;cm;;%;;%;;cm
2024-05-12 17:00:00.000;;None;;cm;;None;2,721955246784218;cm;;%;;%;16,224306944444443;cm
2024-05-12 18:00:00.000;;None;;cm;;None;17,564253094213743;cm;;%;;%;;cm
2024-05-12 19:00:00.000;;None;;cm;;None;22,496458267995386;cm;;%;;%;7,784995833333333;cm
2024-05-12 20:00:00.000;;None;;cm;;None;37,77955764826451;cm;;%;;%;21,536793055555556;cm
2024-05-12 21:00:00.000;;None;;cm;;None;39,85589646518401;cm;;%;;%;;cm
2024-05-12 22:00:00.000;;None;;cm;;None;10,167250018326285;cm;;%;;%;16,65504027777778;cm
2024-05-12 23:00:00.000;;None;;cm;;None;3,284966253726519;cm;;%;;%;;cm
2024-05-13 00:00:00.000;;None;;cm;;None;2,6302136084375727;cm;;%;;%;;cm
2024-05-13 01:00:00.000;;None;;cm;;None;14,39908002994918;cm;;%;;%;16,86379861111111;cm
2024-05-13 02:00:00.000;;None;;cm;;None;23,554168693250645;cm;;%;;%;;cm
2024-05-13 03:00:00.000;;None;;cm;;None;18,17011357263664;cm;;%;;%;;cm
2024-05-13 04:00:00.000;;None;;cm;;None;33,34828222189009;cm;;%;;%;17,16195;cm
2024-05-13 05:00:00.000;;None;;cm;;None;33,80371626249737;cm;;%;;%;22,607794444444444;cm
2024-05-13 06:00:00.000;;None;;cm;;None;32,64005441715892;cm;;%;;%;0,5628638888888889;cm
2024-05-13 07:00:00.000;;None;;cm;;None;26,616072382199427;cm;;%;;%;16,874595833333334;cm
2024-05-13 08:00:00.000;;None;;cm;;None;25,518960388828898;cm;;%;;%;;cm
2024-05-13 09:00:00.000;;None;;cm;;None;16,55933657562627;cm;;%;;%;15,0072;cm
2024-05-13 10:00:00.000;;None;;cm;;None;13,669054583569157;cm;;%;;%;3,1849097222222222;cm
2024-05-13 11:00:00.000;;None;;cm;;None;2,8594739771377493;cm;;%;;%;;cm
2024-05-13 12:00:00.000;;None;;cm;;None;3,0885272556121954;cm;;%;;%;19,008708333333335;cm
2024-05-13 13:00:00.000;1,1666569444444443;None;10,833243055555556;cm;;None;2,320691374368046;cm;13,333222222222222;%;;%;18,218633333333333;cm
2024-05-13 14:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,25185918837942;cm;79,99933333333334;%;;%;4,569825;cm
2024-05-13 15:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,5971071402007038;cm;79,99933333333334;%;;%;;cm
2024-05-13 16:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,098983311012616;cm;79,99944444444445;%;;%;15,523697222222221;cm
2024-05-13 17:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,026258439090612;cm;79,99933333333334;%;;%;;cm
2024-05-13 18:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;8,675821466436227;cm;79,99933333333334;%;;%;;cm
2024-05-13 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;12,010864953443319;cm;79,99944444444445;%;;%;18,459729166666666;cm
2024-05-13 20:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;17,673009105750538;cm;79,99933333333334;%;;%;;cm
2024-05-13 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;18,99165486301882;cm;79,99933333333334;%;;%;;cm
2024-05-13 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;27,993249346794617;cm;79,99944444444445;%;;%;40,84708333333333;cm
2024-05-13 23:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;21,60387417071687;cm;79,99933333333334;%;;%;;cm
2024-05-14 00:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;22,091439016740104;cm;79,99944444444445;%;;%;13,620208333333334;cm
2024-05-14 01:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;6,211391926631747;cm;79,99933333333334;%;;%;2,5898166666666667;cm
2024-05-14 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,505369872964033;cm;79,99933333333334;%;;%;;cm
2024-05-14 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,44420899885553;cm;79,99944444444445;%;;%;20,36327222222222;cm
2024-05-14 04:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;9,850973305984763;cm;79,99933333333334;%;;%;;cm
2024-05-14 05:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;12,014727642749765;cm;79,99933333333334;%;;%;;cm
2024-05-14 06:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;12,429959965109832;cm;79,99944444444445;%;;%;22,243;cm
2024-05-14 07:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;14,801127840491693;cm;79,99933333333334;%;;%;17,094205555555554;cm
2024-05-14 08:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;15,216764984691334;cm;79,99933333333334;%;;%;16,812159722222223;cm
2024-05-14 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,8781225184451236;cm;79,99944444444445;%;;%;;cm
2024-05-14 10:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,2648358877666515;cm;79,99933333333334;%;;%;;cm
2024-05-14 11:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,09905204881183;cm;79,99933333333334;%;;%;17,8082125;cm
2024-05-14 12:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,1421171485263675;cm;79,99944444444445;%;;%;;cm
2024-05-14 13:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,9818191369934053;cm;79,99933333333334;%;;%;3,3990125;cm
2024-05-14 14:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,928010553756022;cm;79,99933333333334;%;;%;15,270359722222222;cm
2024-05-14 15:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,9331579970807837;cm;79,99933333333334;%;;%;;cm
2024-05-14 16:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;2,8712200111972304;cm;79,99944444444445;%;;%;17,843330555555557;cm
2024-05-14 17:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,820092454567029;cm;79,99933333333334;%;;%;20,932654166666666;cm
2024-05-14 18:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;8,93821936005979;cm;79,99933333333334;%;;%;;cm
2024-05-14 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;36,473570102257476;cm;79,99944444444445;%;;%;21,403579166666667;cm
2024-05-14 20:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;38,78136827886605;cm;79,99933333333334;%;;%;;cm
2024-05-14 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;56,67288429416098;cm;79,99933333333334;%;;%;;cm
2024-05-14 22:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;9,561941590970845;cm;79,99933333333334;%;;%;21,77639027777778;cm
2024-05-14 23:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,1692462455099735;cm;79,99944444444445;%;;%;;cm
2024-05-15 00:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,0326877064209357;cm;79,99933333333334;%;;%;;cm
2024-05-15 01:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,1330761068127133;cm;79,99933333333334;%;;%;22,059555555555555;cm
2024-05-15 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,107461455559227;cm;79,99933333333334;%;;%;16,30521388888889;cm
2024-05-15 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,1475485038930064;cm;79,99944444444445;%;;%;10,621054166666667;cm
2024-05-15 04:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;13,795873978299134;cm;79,99933333333334;%;;%;11,665441666666666;cm
2024-05-15 05:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;13,13948663857001;cm;79,99933333333334;%;;%;;cm
2024-05-15 06:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;36,11217869790178;cm;79,99933333333334;%;;%;65;cm
2024-05-15 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;6,62606822207397;cm;79,99944444444445;%;;%;65;cm
2024-05-15 08:00:00.000;7;None;65;cm;;None;39,866636064;cm;80;%;;%;65;cm
2024-05-15 09:00:00.000;6,9999416666666665;None;65;cm;;None;7,6154393021913585;cm;80;%;;%;65;cm
2024-05-15 10:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,1740443092530404;cm;79,99933333333334;%;;%;;cm
2024-05-15 11:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;3,047654598643641;cm;79,99944444444445;%;;%;15,189597222222222;cm
2024-05-15 12:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;3,0053655994192683;cm;79,99933333333334;%;;%;12,303994444444445;cm
2024-05-15 13:00:00.000;5,775081666666667;None;53,62575833333333;cm;;None;2,830798711729504;cm;66,00093333333334;%;;%;22,753972222222224;cm
2024-05-15 14:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;2,807072134060652;cm;79,99944444444445;%;;%;25,2877625;cm
2024-05-15 15:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,8006369284675583;cm;79,99933333333334;%;;%;12,035580555555555;cm
2024-05-15 16:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,744814030291539;cm;79,99933333333334;%;;%;;cm
2024-05-15 17:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;2,6942824618142587;cm;79,99944444444445;%;;%;14,731581944444445;cm
2024-05-15 18:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;2,6329789278387716;cm;79,99933333333334;%;;%;;cm
2024-05-15 19:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;4,054529512116819;cm;79,99933333333334;%;;%;;cm
2024-05-15 20:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;4,402693476477056;cm;79,99944444444445;%;;%;17,96623472222222;cm
2024-05-15 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;4,4394218283816;cm;79,99933333333334;%;;%;;cm
2024-05-15 22:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;4,532496187688965;cm;79,99933333333334;%;;%;;cm
2024-05-15 23:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;4,05924370977948;cm;79,99933333333334;%;;%;34,31084583333333;cm
2024-05-16 00:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;30,20678452025356;cm;79,99944444444445;%;;%;;cm
2024-05-16 01:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;45,27081011448902;cm;79,99933333333334;%;;%;2,917091666666667;cm
2024-05-16 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;50,49678442083261;cm;79,99933333333334;%;;%;17,549079166666665;cm
2024-05-16 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;54,19339310488471;cm;79,99944444444445;%;;%;;cm
2024-05-16 04:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;63,07210203947219;cm;79,99933333333334;%;;%;17,361445833333335;cm
2024-05-16 05:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;51,33549485684189;cm;79,99933333333334;%;;%;3,967220833333333;cm
2024-05-16 06:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;36,510710628878186;cm;79,99933333333334;%;;%;;cm
2024-05-16 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;21,217731120158152;cm;79,99944444444445;%;;%;23,56627361111111;cm
2024-05-16 08:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;16,950741672823177;cm;79,99933333333334;%;;%;18,467475;cm
2024-05-16 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;8,61231865990431;cm;79,99944444444445;%;;%;;cm
2024-05-16 10:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;-0,6388295515784086;cm;79,99933333333334;%;;%;17,448293055555556;cm
2024-05-16 11:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;7,023526505432625;cm;79,99933333333334;%;;%;;cm
2024-05-16 12:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,5089392429241295;cm;79,99944444444445;%;;%;;cm
2024-05-16 13:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,50640220106789;cm;79,99933333333334;%;;%;20,384794444444445;cm
2024-05-16 14:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,264069954932043;cm;79,99933333333334;%;;%;3,103352777777778;cm
2024-05-16 15:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,2984326403951;cm;79,99944444444445;%;;%;35,598441666666666;cm
2024-05-16 16:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,212810926455387;cm;79,99933333333334;%;;%;;cm
2024-05-16 17:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,3042884721289205;cm;79,99933333333334;%;;%;;cm
2024-05-16 18:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,368945216285592;cm;79,99944444444445;%;;%;17,566954166666665;cm
2024-05-16 19:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,365217334934247;cm;79,99933333333334;%;;%;;cm
2024-05-16 20:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,481508068705658;cm;79,99944444444445;%;;%;0,9964680555555555;cm
2024-05-16 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,482817877776396;cm;79,99933333333334;%;;%;14,241283333333334;cm
2024-05-16 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,381737791661767;cm;79,99944444444445;%;;%;;cm
2024-05-16 23:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,322974912320221;cm;79,99933333333334;%;;%;15,440731944444444;cm
2024-05-17 00:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,335782543955526;cm;79,99933333333334;%;;%;23,865869444444446;cm
2024-05-17 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,191738601319786;cm;79,99944444444445;%;;%;;cm
2024-05-17 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,240442327138561;cm;79,99933333333334;%;;%;13,223040277777777;cm
2024-05-17 03:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,149733466204453;cm;79,99933333333334;%;;%;;cm
2024-05-17 04:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,247232234621206;cm;79,99944444444445;%;;%;;cm
2024-05-17 05:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,19158538186593;cm;79,99933333333334;%;;%;18,095747222222222;cm
2024-05-17 06:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,260878258949166;cm;79,99933333333334;%;;%;;cm
2024-05-17 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,276221149165681;cm;79,99944444444445;%;;%;;cm
2024-05-17 08:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,333239974027621;cm;79,99933333333334;%;;%;20,714218055555556;cm
2024-05-17 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,32423388059047;cm;79,99944444444445;%;;%;19,673225;cm
2024-05-17 10:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,404326182321202;cm;79,99933333333334;%;;%;8,21856388888889;cm
2024-05-17 11:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,264987031044229;cm;79,99944444444445;%;;%;11,637419444444445;cm
2024-05-17 12:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,2993201446685125;cm;79,99933333333334;%;;%;;cm
2024-05-17 13:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,2830296366938185;cm;79,99944444444445;%;;%;16,51946111111111;cm
2024-05-17 14:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,159666457692269;cm;79,99933333333334;%;;%;;cm
2024-05-17 15:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,160553684239176;cm;79,99933333333334;%;;%;;cm
2024-05-17 16:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,181814150542225;cm;79,99944444444445;%;;%;18,10473888888889;cm
2024-05-17 17:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,1861084789557195;cm;79,99933333333334;%;;%;;cm
2024-05-17 18:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,167996485010801;cm;79,99933333333334;%;;%;23,03327361111111;cm
2024-05-17 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,289665983926299;cm;79,99944444444445;%;;%;20,333336111111112;cm
2024-05-17 20:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,285690337471818;cm;79,99933333333334;%;;%;;cm
2024-05-17 21:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,284157338751596;cm;79,99933333333334;%;;%;0,9962875;cm
2024-05-17 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,2549547883532695;cm;79,99944444444445;%;;%;10,793231944444445;cm
2024-05-17 23:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,369504658503942;cm;79,99933333333334;%;;%;;cm
2024-05-18 00:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,353145038869442;cm;79,99933333333334;%;;%;14,6310125;cm
2024-05-18 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,292453746548304;cm;79,99944444444445;%;;%;;cm
2024-05-18 02:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,37010369098385;cm;79,99933333333334;%;;%;;cm
2024-05-18 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,406583564651408;cm;79,99944444444445;%;;%;46,037261111111114;cm
2024-05-18 04:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,3642800701969096;cm;79,99933333333334;%;;%;;cm
2024-05-18 05:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,388220509398542;cm;79,99944444444445;%;;%;;cm
2024-05-18 06:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,431136778654816;cm;79,99933333333334;%;;%;16,784011111111113;cm
2024-05-18 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,584936599916773;cm;79,99944444444445;%;;%;;cm
2024-05-18 08:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,608496571973227;cm;79,99933333333334;%;;%;;cm
2024-05-18 09:00:00.000;6,9999416666666665;None;64,99945833333334;cm;;None;5,623259454331225;cm;79,99933333333334;%;;%;22,416820833333333;cm
2024-05-18 10:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,580227415509439;cm;79,99944444444445;%;;%;;cm
